,state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop
173,48,,,451,1,0.03,0.9,0.01,0.61,0.03,1.0,0.68,0.68,0.51,0.27,0.05,1.0,0.12,0.57,0.44,0.19,0.43,0.93,0.15,0.1,0.08,0.09,0.14,1.0,0.3,0.16,0.21,0.09,0.9,1.0,0.78,0.3,0.88,0.26,0.15,0.78,0.38,0.5,0.36,0.54,0.48,0.45,0.97,0.52,0.49,0.6,0.6,0.39,0.33,0.02,0.28,0.04,0.41,0.47,0.46,0.53,0.53,0.53,0.47,0.5,0.0,1.0,0.92,0.93,0.9,0.91,0.85,0.47,0.92,0.58,0.0,0.04,0.68,0.48,0.24,0.38,0.71,0.77,0.83,0.05,0.05,0.07,0.04,0.16,0.16,0.15,0.48,0.36,0.51,0.0,0.0,0.55,0.71,0.55,0.74,0.74,,,,,,,,,,,,,,,,,,0.04,0.18,0.01,,,,,0.0,
174,25,9,37490,886,1,0.11,0.4,0.16,0.74,0.23,0.17,0.35,0.47,0.3,0.49,0.13,1.0,0.28,0.38,0.09,0.36,0.54,0.65,0.54,0.32,0.27,0.29,0.24,0.14,0.14,0.16,0.23,0.12,0.42,0.34,0.46,0.22,0.62,0.4,0.5,0.39,0.43,0.31,0.53,0.61,0.56,0.57,0.55,0.36,0.38,0.38,0.4,0.42,0.39,0.09,0.51,0.08,0.47,0.59,0.65,0.66,0.46,0.5,0.5,0.47,0.65,0.35,0.37,0.3,0.42,0.54,0.36,0.36,0.2,0.7,0.0,0.16,0.63,0.33,0.36,0.34,0.0,0.31,0.41,0.36,0.34,0.31,0.32,0.47,0.55,0.47,0.67,0.65,0.67,0.12,0.38,0.41,0.77,0.61,0.75,0.72,0.02,0.18,0.97,0.23,0.03,0.15,0.27,0.18,0.86,0.83,0.18,0.09,0,0.19,0.02,0.71,0.99,0.03,0.63,0.5,0.04,0.02,0.86,1,0.41,0.15
175,34,23,82000,1805,1,0.13,0.51,0.13,0.8,0.34,0.1,0.27,0.45,0.25,0.44,0.15,1.0,0.56,0.68,0.19,0.61,0.49,0.15,0.59,0.54,0.45,0.45,0.36,0.29,0.38,0.37,0.58,0.02,0.07,0.31,0.38,0.31,0.27,0.56,0.4,0.29,0.37,0.41,0.37,0.49,0.28,0.33,0.5,0.79,0.77,0.89,0.71,0.43,0.53,0.02,0.09,0.08,0.25,0.34,0.42,0.46,0.21,0.25,0.29,0.29,0.69,0.13,0.22,0.22,0.5,0.57,0.32,0.73,0.1,0.45,0.5,0.05,0.91,0.69,0.16,0.41,0.4,0.06,0.11,0.43,0.4,0.35,0.67,0.62,0.69,0.62,0.42,0.56,0.75,0.03,0.0,0.36,0.67,0.79,0.69,0.76,0.02,0.16,0.96,0.21,0.03,0.14,0.26,0.16,0.76,0.96,0,0.06,0,0.04,0.02,0.64,0.02,0.07,0.34,0.39,0.02,0.02,0.84,0,0.36,0.1
176,42,41,32296,639,1,0.02,0.47,0.01,0.95,0.16,0.01,0.41,0.39,0.25,0.32,0.03,0.91,0.54,0.73,0.23,0.73,0.34,0.06,0.59,0.54,0.52,0.51,0.23,0.06,0.47,0.29,0.42,0.0,0.04,0.1,0.14,0.51,0.06,0.7,0.2,0.37,0.26,0.59,0.27,0.25,0.3,0.3,0.47,0.86,0.89,0.88,0.78,0.44,0.49,0.0,0.04,0.0,0.32,0.29,0.36,0.35,0.08,0.06,0.07,0.06,0.91,0.02,0.1,0.11,0.5,0.53,0.32,0.84,0.03,0.29,0.5,0.02,0.84,0.81,0.0,0.3,0.69,0.02,0.22,0.24,0.26,0.28,0.47,0.41,0.4,0.43,0.22,0.32,0.11,0.0,0.0,0.1,0.71,0.58,0.51,0.62,,,,,,,,,,,,,,,,,,0.05,0.1,0.02,,,,,0.0,
177,34,17,36000,739,1,0.35,0.5,0.58,0.21,0.7,0.45,0.41,0.57,0.36,0.35,0.36,1.0,0.29,0.51,0.13,0.32,0.4,0.59,0.33,0.28,0.27,0.36,0.26,0.26,0.29,0.26,0.32,0.39,0.5,0.48,0.6,0.34,0.74,0.43,0.34,0.36,0.52,0.36,0.47,0.78,0.53,0.52,0.69,0.25,0.23,0.36,0.3,0.36,0.31,0.41,0.9,0.38,0.43,0.55,0.64,0.68,0.75,0.84,0.88,0.86,0.28,0.52,0.61,0.5,0.53,0.65,0.52,0.1,0.52,0.77,0.0,0.44,0.62,0.11,0.72,0.5,0.0,0.55,0.69,0.27,0.3,0.31,0.34,0.42,0.51,0.41,0.45,0.66,0.82,0.27,0.61,0.73,0.46,0.64,0.71,0.55,0.19,0.41,0.83,0.42,0.28,0.46,0.4,0.41,0.17,0.79,0.18,0.16,0,0.22,0.18,0.71,0.17,0.04,1.0,1.0,0.29,0.19,0.49,0,0.55,0.36
178,53,,,1280,1,0.01,0.31,0.01,0.93,0.09,0.03,0.36,0.36,0.22,0.6,0.0,0.0,0.22,0.29,0.04,0.54,0.65,0.4,0.69,0.25,0.27,0.24,0.16,0.48,0.17,0.23,0.26,0.02,0.36,0.2,0.34,0.22,0.48,0.31,0.34,0.42,0.42,0.34,0.66,0.3,0.67,0.7,0.33,0.5,0.54,0.58,0.46,0.49,0.49,0.01,0.14,0.0,0.21,0.32,0.27,0.25,0.06,0.08,0.06,0.05,0.95,0.03,0.17,0.14,0.31,0.33,0.32,0.52,0.1,0.52,0.5,0.02,0.77,0.52,0.18,0.26,0.38,0.23,0.33,0.14,0.13,0.14,0.19,0.23,0.24,0.22,0.53,0.27,0.28,0.02,0.0,0.12,0.52,0.48,0.6,0.55,,,,,,,,,,,,,,,,,,0.03,0.15,0.14,,,,,0.0,
179,40,,,1605,1,0.0,0.24,0.19,0.78,0.07,0.04,0.18,0.41,0.18,0.56,0.02,1.0,0.27,0.54,0.37,0.55,0.53,0.11,0.53,0.28,0.31,0.32,0.21,0.22,0.2,0.34,0.43,0.01,0.17,0.08,0.18,0.49,0.18,0.6,0.13,0.48,0.22,0.51,0.54,0.22,0.69,0.66,0.27,0.6,0.64,0.74,0.44,0.78,0.81,0.0,0.08,0.0,0.14,0.15,0.28,0.3,0.02,0.02,0.04,0.04,0.94,0.02,0.08,0.08,0.27,0.2,0.44,0.57,0.07,0.36,0.5,0.02,0.68,0.63,0.1,0.66,0.4,0.15,0.0,0.09,0.07,0.07,0.32,0.29,0.28,0.3,0.31,0.33,0.29,0.0,0.0,0.06,0.62,0.58,0.77,0.76,,,,,,,,,,,,,,,,,,0.0,0.34,0.0,,,,,0.0,
180,39,43,70380,1420,1,0.03,0.34,0.37,0.69,0.01,0.04,0.39,0.46,0.29,0.48,0.0,0.0,0.18,0.44,0.14,0.37,0.59,0.4,0.58,0.22,0.22,0.24,0.2,0.11,0.21,0.22,0.24,0.04,0.4,0.3,0.5,0.13,0.58,0.43,0.66,0.33,0.71,0.23,0.71,0.41,0.67,0.71,0.48,0.39,0.41,0.57,0.49,0.74,0.69,0.03,0.37,0.0,0.26,0.26,0.27,0.23,0.02,0.02,0.02,0.02,0.95,0.02,0.28,0.23,0.37,0.41,0.34,0.5,0.1,0.55,0.0,0.07,0.58,0.48,0.06,0.58,0.1,0.45,0.14,0.08,0.07,0.07,0.16,0.19,0.19,0.18,0.38,0.17,0.39,0.02,0.0,0.03,0.83,0.6,0.83,0.83,,,,,,,,,,,,,,,,,,0.03,0.25,0.02,,,,,0.0,
181,35,,,1484,1,0.0,0.49,0.02,0.9,0.03,0.99,0.58,0.52,0.39,0.47,0.0,0.0,0.13,0.33,0.23,0.27,0.56,0.6,0.67,0.14,0.13,0.13,0.14,0.06,0.09,0.11,0.24,0.02,0.64,0.47,0.47,0.31,0.77,0.23,0.04,0.69,0.33,0.34,0.51,0.43,0.61,0.59,0.55,0.46,0.53,0.33,0.46,0.09,0.27,0.01,0.28,0.0,0.2,0.22,0.22,0.27,0.05,0.05,0.04,0.05,0.27,0.13,0.35,0.33,0.5,0.51,0.48,0.55,0.24,0.52,0.5,0.02,0.63,0.55,0.18,0.45,0.6,0.64,0.26,0.09,0.08,0.08,0.08,0.12,0.14,0.14,0.55,0.31,0.22,0.0,0.0,0.1,0.58,0.49,0.63,0.59,,,,,,,,,,,,,,,,,,0.02,0.1,0.0,,,,,0.0,
182,48,,,1592,1,0.0,0.5,0.33,0.52,0.02,0.53,0.45,0.45,0.29,0.53,0.0,0.0,0.16,0.41,0.95,0.37,0.66,0.46,0.35,0.22,0.17,0.22,0.15,0.0,0.92,0.2,0.23,0.02,0.58,0.87,0.71,0.17,0.48,0.4,0.56,0.35,0.61,0.27,0.43,0.36,0.46,0.47,0.6,0.58,0.54,0.49,0.6,0.71,0.72,0.01,0.26,0.0,0.15,0.15,0.22,0.43,0.03,0.03,0.04,0.06,0.58,0.22,0.37,0.34,0.51,0.47,0.58,0.57,0.32,0.6,0.0,0.03,0.47,0.6,0.3,0.81,0.5,0.73,0.36,0.05,0.06,0.08,0.1,0.16,0.16,0.16,0.51,0.37,0.47,0.0,0.0,0.08,0.93,0.65,0.81,0.92,,,,,,,,,,,,,,,,,,0.03,0.09,0.04,,,,,0.0,
183,34,39,5320,129,1,0.0,0.67,0.03,0.88,0.4,0.03,0.35,0.33,0.23,0.4,0.02,1.0,1.0,0.82,0.52,0.87,0.41,0.03,0.57,0.97,0.85,0.84,0.35,0.1,0.62,0.16,0.81,0.0,0.04,0.2,0.15,0.79,0.11,0.56,0.32,0.56,0.13,0.9,0.1,0.34,0.1,0.1,0.56,0.96,0.96,0.92,0.97,0.16,0.26,0.0,0.03,0.01,0.2,0.23,0.3,0.37,0.15,0.15,0.18,0.2,0.76,0.09,0.24,0.28,0.68,0.64,0.64,0.93,0.02,0.06,0.5,0.0,0.97,0.93,0.24,0.47,0.42,0.0,0.16,0.72,0.71,0.7,0.89,1.0,1.0,1.0,0.34,0.44,0.54,0.01,0.0,0.31,0.53,0.77,0.64,0.69,,,,,,,,,,,,,,,,,,0.02,0.16,0.54,,,,,0.0,
184,9,3,44700,901,1,0.07,0.35,0.08,0.91,0.1,0.04,0.3,0.46,0.28,0.51,0.08,0.96,0.47,0.62,0.15,0.62,0.51,0.19,0.63,0.47,0.46,0.46,0.33,0.19,0.34,0.36,0.49,0.02,0.09,0.2,0.27,0.4,0.19,0.65,0.38,0.4,0.27,0.48,0.43,0.45,0.51,0.5,0.38,0.62,0.67,0.73,0.52,0.75,0.77,0.02,0.17,0.02,0.16,0.2,0.28,0.32,0.07,0.08,0.1,0.1,0.86,0.07,0.12,0.12,0.37,0.41,0.34,0.52,0.05,0.53,0.5,0.05,0.84,0.51,0.1,0.5,0.33,0.07,0.22,0.41,0.37,0.36,0.53,0.56,0.62,0.58,0.46,0.54,0.32,0.01,0.0,0.19,0.63,0.57,0.77,0.77,,,,,,,,,,,,,,,,,,0.08,0.16,0.16,,,,,0.0,
185,37,,,615,1,0.28,0.33,0.66,0.45,0.09,0.02,0.51,0.6,0.48,0.37,0.29,1.0,0.29,0.66,0.19,0.43,0.4,0.23,0.37,0.34,0.36,0.46,0.24,0.21,0.26,0.32,0.46,0.18,0.3,0.26,0.35,0.48,0.25,0.63,0.43,0.42,0.42,0.44,0.53,0.56,0.58,0.59,0.37,0.46,0.47,0.52,0.48,0.72,0.75,0.17,0.48,0.03,0.55,0.65,0.69,0.71,0.1,0.11,0.1,0.1,0.94,0.05,0.15,0.13,0.31,0.36,0.29,0.45,0.11,0.55,0.0,0.29,0.73,0.43,0.5,0.36,0.58,0.25,0.17,0.16,0.16,0.19,0.26,0.29,0.31,0.3,0.41,0.44,0.39,0.08,0.0,0.07,0.66,0.42,0.58,0.58,0.03,0.07,0.98,0.04,0.01,0.02,0.09,0.07,0.57,0.61,0.41,0,0,0.29,0.02,0.64,0.05,0.23,0.19,0.09,0.1,0.04,0,1,0.33,0.09
186,12,,,330,1,0.11,0.59,0.07,0.9,0.13,0.13,0.53,0.49,0.31,0.2,0.13,1.0,0.52,0.78,0.11,0.55,0.26,0.08,0.21,0.53,0.45,0.45,0.31,0.46,0.38,0.33,0.47,0.04,0.12,0.11,0.16,0.51,0.2,0.73,0.2,0.36,0.15,0.54,0.34,0.36,0.46,0.42,0.64,0.77,0.81,0.84,0.74,0.5,0.56,0.02,0.13,0.06,0.34,0.44,0.49,0.52,0.27,0.31,0.31,0.3,0.78,0.12,0.19,0.2,0.65,0.73,0.51,0.58,0.17,0.45,0.5,0.15,0.62,0.55,0.04,0.28,0.9,0.06,0.13,0.4,0.4,0.41,0.6,0.55,0.61,0.58,0.58,0.76,0.51,0.0,0.0,0.34,0.1,0.23,0.33,0.09,0.02,0.14,0.97,0.16,0.03,0.15,0.31,0.14,0.89,0.97,0.03,0.02,0,0.03,0.04,0.57,0.15,0.07,0.28,0.04,0.14,0.05,0.54,0.5,0.67,0.24
187,18,,,1445,1,0.02,0.46,0.01,0.96,0.08,0.06,0.4,0.48,0.27,0.21,0.03,1.0,0.51,0.82,0.25,0.62,0.25,0.04,0.3,0.51,0.46,0.44,0.24,0.16,0.74,0.42,0.52,0.01,0.08,0.16,0.2,0.4,0.15,0.7,0.58,0.42,0.37,0.47,0.38,0.35,0.34,0.37,0.54,0.85,0.87,0.9,0.66,0.37,0.33,0.0,0.03,0.01,0.1,0.11,0.11,0.16,0.04,0.04,0.03,0.05,0.84,0.12,0.17,0.17,0.5,0.64,0.22,0.69,0.06,0.51,0.5,0.01,0.87,0.6,0.08,0.18,0.79,0.06,0.05,0.23,0.23,0.24,0.43,0.37,0.36,0.37,0.21,0.29,0.18,0.0,0.0,0.16,0.56,0.38,0.68,0.48,,,,,,,,,,,,,,,,,,0.04,0.13,0.12,,,,,0.0,
188,42,45,53104,1061,1,0.01,0.49,0.11,0.89,0.1,0.01,0.31,0.31,0.19,0.52,0.02,1.0,0.68,0.59,0.11,0.8,0.5,0.14,0.59,0.68,0.62,0.62,0.44,0.14,0.45,0.26,0.63,0.0,0.06,0.17,0.18,0.71,0.05,0.52,0.3,0.75,0.17,0.85,0.23,0.32,0.28,0.26,0.47,0.82,0.85,1.0,0.78,0.44,0.4,0.0,0.08,0.0,0.42,0.33,0.29,0.31,0.11,0.07,0.06,0.06,0.91,0.08,0.19,0.21,0.52,0.52,0.36,0.89,0.04,0.24,0.5,0.01,0.83,0.88,0.03,0.71,0.38,0.04,0.0,0.36,0.43,0.44,0.47,0.54,0.6,0.58,0.38,0.54,0.74,0.0,0.0,0.1,0.75,0.69,0.81,0.77,,,,,,,,,,,,,,,,,,0.01,0.23,0.41,,,,,0.0,
189,39,93,56966,1121,1,0.02,0.63,0.01,0.98,0.04,0.03,0.51,0.49,0.31,0.2,0.03,1.0,0.49,0.85,0.14,0.55,0.29,0.16,0.39,0.45,0.31,0.3,0.31,0.49,0.13,0.21,0.44,0.01,0.09,0.16,0.35,0.21,0.22,0.7,0.57,0.26,0.52,0.3,0.35,0.33,0.29,0.32,0.62,0.82,0.82,0.94,0.73,0.59,0.57,0.0,0.06,0.0,0.02,0.07,0.08,0.07,0.0,0.01,0.01,0.01,0.94,0.02,0.29,0.32,0.67,0.68,0.49,0.88,0.06,0.18,0.5,0.01,0.95,0.86,0.15,0.34,0.69,0.08,0.17,0.17,0.16,0.15,0.27,0.26,0.31,0.26,0.31,0.38,0.32,0.0,0.0,0.07,0.75,0.7,0.59,0.81,,,,,,,,,,,,,,,,,,0.07,0.08,0.06,,,,,0.0,
190,34,27,18070,409,1,0.01,0.58,0.12,0.66,0.12,0.75,0.34,0.58,0.36,0.39,0.02,1.0,0.45,0.7,0.05,0.45,0.48,0.2,0.54,0.42,0.35,0.36,0.36,0.17,0.28,0.36,0.39,0.01,0.19,0.52,0.56,0.21,0.46,0.65,0.71,0.18,0.73,0.21,0.44,0.6,0.5,0.49,0.64,0.59,0.54,0.63,0.56,0.62,0.69,0.01,0.34,0.03,0.45,0.56,0.6,0.59,0.81,0.88,0.85,0.77,0.2,0.98,0.59,0.54,0.62,0.63,0.61,0.42,0.41,0.54,0.5,0.01,0.87,0.43,0.38,0.45,0.17,0.25,0.48,0.4,0.39,0.35,0.56,0.6,0.67,0.6,0.57,0.73,0.51,0.0,0.01,0.76,0.46,0.57,0.65,0.5,,,,,,,,,,,,,,,,,,0.01,0.47,0.19,,,,,0.0,
191,25,17,38715,919,1,0.04,0.42,0.04,0.93,0.12,0.08,0.3,0.55,0.32,0.33,0.05,1.0,0.49,0.76,0.21,0.55,0.35,0.22,0.39,0.49,0.46,0.44,0.46,0.26,0.49,0.37,0.41,0.02,0.14,0.19,0.28,0.42,0.38,0.7,0.75,0.29,0.28,0.57,0.43,0.55,0.44,0.45,0.47,0.68,0.7,0.7,0.71,0.55,0.63,0.01,0.18,0.02,0.71,0.68,0.69,0.63,0.44,0.37,0.34,0.29,0.81,0.18,0.2,0.18,0.43,0.52,0.32,0.53,0.08,0.57,0.0,0.04,0.74,0.49,0.1,0.21,0.5,0.12,0.25,0.45,0.42,0.4,0.59,0.62,0.68,0.63,0.48,0.51,0.37,0.04,0.0,0.26,0.7,0.59,0.69,0.64,,,,,,,,,,,,,,,,,,0.06,0.13,0.04,,,,,0.0,
192,39,,,62,1,0.02,0.97,0.09,0.84,0.36,0.02,1.0,1.0,1.0,0.13,0.0,0.0,0.05,0.64,0.41,0.5,0.19,0.26,0.3,0.28,0.09,0.09,0.15,0.08,0.14,0.16,0.15,0.05,1.0,0.13,0.15,0.94,0.56,0.09,0.08,1.0,0.18,0.67,0.05,1.0,0.1,0.08,0.3,0.57,0.61,0.67,0.65,0.48,0.5,0.0,0.21,0.01,1.0,1.0,1.0,0.96,0.79,0.63,0.51,0.41,0.83,0.07,0.13,0.12,0.29,0.35,0.32,0.15,0.15,0.62,0.0,0.01,0.82,0.17,0.07,0.43,0.42,0.4,0.17,0.13,0.13,0.13,0.23,0.26,0.32,0.24,1.0,0.26,0.15,0.06,0.0,0.25,0.62,0.0,0.0,0.41,,,,,,,,,,,,,,,,,,0.02,0.26,0.05,,,,,0.0,
193,48,,,1706,1,0.02,0.73,0.03,0.89,0.19,0.13,0.38,0.53,0.21,0.02,0.03,1.0,0.49,0.97,0.12,0.36,0.07,0.04,0.14,0.41,0.28,0.27,0.48,0.25,0.2,0.39,0.4,0.0,0.04,0.09,0.24,0.23,0.15,0.88,0.51,0.11,0.32,0.36,0.37,0.17,0.38,0.38,0.71,0.89,0.88,0.95,0.77,0.71,0.63,0.0,0.07,0.01,0.2,0.33,0.42,0.52,0.06,0.08,0.09,0.11,0.85,0.08,0.25,0.3,0.81,0.74,0.96,0.79,0.18,0.0,0.5,0.02,0.82,0.82,0.09,0.46,0.88,0.05,0.25,0.14,0.12,0.09,0.57,0.49,0.49,0.62,0.33,0.55,0.36,0.0,0.0,0.12,0.62,0.45,0.62,0.7,,,,,,,,,,,,,,,,,,0.01,0.41,0.0,,,,,0.0,
194,49,,,1115,1,0.0,0.97,0.0,0.97,0.06,0.03,0.7,0.53,0.31,0.18,0.02,1.0,0.49,0.74,0.65,0.59,0.29,0.04,0.5,0.42,0.23,0.22,0.72,0.14,0.29,0.32,0.3,0.0,0.06,0.03,0.08,0.5,0.24,0.64,0.45,0.43,0.24,0.61,0.11,0.32,0.17,0.14,1.0,0.91,0.94,0.94,0.87,0.37,0.42,0.0,0.02,0.0,0.41,0.39,0.49,0.51,0.04,0.04,0.04,0.04,0.94,0.01,1.0,1.0,1.0,1.0,0.8,0.91,0.16,0.13,0.5,0.0,0.97,0.9,0.4,0.5,0.71,0.0,0.11,0.18,0.16,0.14,0.26,0.26,0.31,0.28,0.21,0.42,0.19,0.0,0.0,0.04,0.78,0.7,0.74,0.71,,,,,,,,,,,,,,,,,,0.02,0.16,0.08,,,,,0.0,
195,25,17,48955,1119,1,0.0,0.59,0.01,0.99,0.05,0.01,0.35,0.41,0.27,0.26,0.02,0.86,0.68,0.85,0.38,0.67,0.28,0.11,0.44,0.64,0.48,0.46,0.0,0.0,0.49,0,0.56,0.0,0.04,0.09,0.21,0.44,0.32,0.69,0.41,0.4,0.22,0.62,0.21,0.42,0.24,0.23,0.59,0.88,0.88,0.91,0.86,0.68,0.6,0.0,0.07,0.0,0.14,0.11,0.14,0.14,0.03,0.02,0.02,0.02,0.95,0.02,0.27,0.29,0.63,0.64,0.29,0.93,0.04,0.29,0.5,0.0,0.92,0.89,0.34,0.29,0.46,0.04,0.0,0.52,0.49,0.49,0.48,0.63,0.79,0.64,0.37,0.55,0.31,0.0,0.0,0.09,0.85,0.81,0.83,0.9,,,,,,,,,,,,,,,,,,0.04,0.07,0.14,,,,,0.0,
196,50,7,14875,303,1,0.01,0.58,0.01,0.98,0.05,0.01,0.7,0.73,0.62,0.15,0.02,0.69,0.46,0.81,0.37,0.46,0.18,0.14,0.29,0.44,0.34,0.33,0.19,0.3,0.24,0.09,0.28,0.0,0.1,0.16,0.15,0.45,0.19,0.71,0.31,0.51,0.27,0.51,0.38,0.63,0.43,0.42,0.44,0.68,0.75,0.7,0.72,0.69,0.81,0.0,0.2,0.0,0.68,0.54,0.6,0.54,0.18,0.12,0.12,0.1,0.92,0.01,0.09,0.1,0.47,0.52,0.35,0.69,0.05,0.52,0.5,0.04,0.37,0.65,0.43,0.73,0.69,0.07,0.26,0.28,0.28,0.28,0.44,0.43,0.47,0.44,0.34,0.45,0.51,0.0,0.0,0.1,0.6,0.43,0.59,0.44,,,,,,,,,,,,,,,,,,0.11,0.03,0.04,,,,,0.0,
197,13,,,1441,1,0.2,0.44,1.0,0.19,0.07,0.02,0.46,0.54,0.37,0.45,0.22,1.0,0.17,0.45,0.13,0.25,0.55,0.58,0.46,0.2,0.2,0.33,0.19,0.23,0.23,0.23,0.33,0.27,0.6,0.39,0.52,0.25,0.5,0.4,0.23,0.53,0.4,0.34,0.68,0.53,0.73,0.74,0.53,0.27,0.23,0.34,0.21,0.54,0.56,0.24,0.74,0.02,0.34,0.35,0.4,0.46,0.05,0.04,0.04,0.05,0.93,0.04,0.38,0.32,0.43,0.45,0.44,0.38,0.22,0.58,0.0,0.36,0.51,0.39,1.0,0.7,0.4,0.54,0.27,0.09,0.08,0.09,0.12,0.19,0.24,0.24,0.62,0.49,0.49,0.14,0.0,0.05,0.71,0.48,0.66,0.54,0.01,0.06,0.98,0.08,0.02,0.05,0.23,0.06,0.52,0.51,0.78,0,0,0.54,0.12,0.21,0.06,0.18,0.18,0.35,0.11,0,0.8,0,1.0,0.02
198,6,,,1327,1,0.09,0.39,0.02,0.89,0.2,0.07,0.37,0.43,0.27,0.47,0.11,1.0,0.23,0.39,0.28,0.37,0.52,0.72,0.57,0.26,0.27,0.27,0.19,0.18,0.13,0.22,0.37,0.08,0.37,0.2,0.32,0.25,0.58,0.36,0.19,0.5,0.33,0.43,0.72,0.3,0.79,0.79,0.38,0.48,0.52,0.5,0.57,0.33,0.35,0.03,0.18,0.02,0.16,0.38,0.46,0.62,0.04,0.09,0.1,0.12,0.91,0.09,0.21,0.2,0.39,0.36,0.45,0.4,0.2,0.53,0.5,0.06,0.85,0.43,0.18,0.29,0.73,0.18,0.26,0.21,0.21,0.21,0.31,0.31,0.35,0.31,0.66,0.49,0.17,0.18,0.65,0.11,0.59,0.25,0.45,0.68,,,,,,,,,,,,,,,,,,0.15,0.11,0.05,,,,,0.0,
199,37,,,833,1,0.01,0.29,0.58,0.52,0.09,0.01,0.42,0.45,0.32,0.58,0.0,0.0,0.16,0.44,0.11,0.27,0.58,0.47,0.43,0.19,0.22,0.28,0.19,0.13,0.09,0.13,0.32,0.03,0.49,0.64,0.71,0.18,0.37,0.48,1.0,0.2,1.0,0.23,0.7,0.4,0.73,0.75,0.34,0.27,0.27,0.31,0.33,0.57,0.63,0.02,0.55,0.0,0.3,0.59,0.63,0.79,0.04,0.08,0.07,0.08,0.94,0.09,0.15,0.14,0.32,0.26,0.43,0.35,0.15,0.62,0.0,0.02,0.74,0.4,0.21,0.65,0.46,0.82,0.21,0.06,0.06,0.08,0.11,0.14,0.13,0.2,0.37,0.24,0.37,0.01,0.0,0.06,0.8,0.62,0.77,0.73,,,,,,,,,,,,,,,,,,0.03,0.11,0.02,,,,,0.0,
200,12,,,1112,2,0.03,0.58,0.28,0.7,0.18,0.22,0.42,0.59,0.33,0.18,0.04,1.0,0.41,0.84,0.16,0.35,0.21,0.13,0.14,0.34,0.28,0.3,0.25,0.13,0.23,0.26,0.35,0.02,0.16,0.17,0.28,0.23,0.29,0.78,0.25,0.21,0.25,0.28,0.55,0.45,0.59,0.59,0.6,0.65,0.65,0.71,0.57,0.63,0.67,0.01,0.31,0.03,0.42,0.5,0.55,0.66,0.55,0.57,0.57,0.63,0.65,0.25,0.36,0.36,0.64,0.62,0.64,0.58,0.34,0.52,0.5,0.04,0.7,0.6,0.15,0.27,0.83,0.1,0.09,0.18,0.16,0.13,0.61,0.52,0.58,0.58,0.54,0.58,0.51,0.0,0.0,0.55,0.17,0.29,0.48,0.28,,,,,,,,,,,,,,,,,,0.01,0.57,0.08,,,,,0.0,
